vehicle_count,hour,congestion
11,23,MEDIUM
11,23,MEDIUM
12,23,MEDIUM
12,23,MEDIUM
11,23,MEDIUM
11,23,MEDIUM
10,23,MEDIUM
9,23,MEDIUM
10,23,MEDIUM
11,23,MEDIUM
9,23,MEDIUM
10,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
10,23,MEDIUM
9,23,MEDIUM
8,23,MEDIUM
9,23,MEDIUM
10,23,MEDIUM
9,23,MEDIUM
8,23,MEDIUM
8,23,MEDIUM
8,23,MEDIUM
8,23,MEDIUM
8,23,MEDIUM
8,23,MEDIUM
8,23,MEDIUM
8,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
8,23,MEDIUM
8,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
8,23,MEDIUM
8,23,MEDIUM
8,23,MEDIUM
9,23,MEDIUM
8,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
8,23,MEDIUM
8,23,MEDIUM
10,23,MEDIUM
8,23,MEDIUM
10,23,MEDIUM
12,23,MEDIUM
11,23,MEDIUM
11,23,MEDIUM
12,23,MEDIUM
11,23,MEDIUM
11,23,MEDIUM
10,23,MEDIUM
12,23,MEDIUM
12,23,MEDIUM
11,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
10,23,MEDIUM
8,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
10,23,MEDIUM
11,23,MEDIUM
11,23,MEDIUM
10,23,MEDIUM
11,23,MEDIUM
12,23,MEDIUM
11,23,MEDIUM
12,23,MEDIUM
12,23,MEDIUM
11,23,MEDIUM
11,23,MEDIUM
11,23,MEDIUM
9,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
11,23,MEDIUM
12,23,MEDIUM
11,23,MEDIUM
10,23,MEDIUM
12,23,MEDIUM
12,23,MEDIUM
11,23,MEDIUM
12,23,MEDIUM
10,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
10,23,MEDIUM
11,23,MEDIUM
11,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
11,23,MEDIUM
11,23,MEDIUM
11,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
11,23,MEDIUM
11,23,MEDIUM
9,23,MEDIUM
10,23,MEDIUM
12,23,MEDIUM
12,23,MEDIUM
11,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
9,23,MEDIUM
8,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
11,23,MEDIUM
11,23,MEDIUM
11,23,MEDIUM
13,23,MEDIUM
9,23,MEDIUM
11,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
11,23,MEDIUM
10,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
8,23,MEDIUM
9,23,MEDIUM
8,23,MEDIUM
9,23,MEDIUM
8,23,MEDIUM
8,23,MEDIUM
9,23,MEDIUM
8,23,MEDIUM
9,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
8,23,MEDIUM
10,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
10,23,MEDIUM
9,23,MEDIUM
10,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
8,23,MEDIUM
8,23,MEDIUM
8,23,MEDIUM
8,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
8,23,MEDIUM
8,23,MEDIUM
8,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
10,23,MEDIUM
9,23,MEDIUM
8,23,MEDIUM
8,23,MEDIUM
8,23,MEDIUM
8,23,MEDIUM
8,23,MEDIUM
8,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
11,23,MEDIUM
11,23,MEDIUM
11,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
11,23,MEDIUM
10,23,MEDIUM
11,23,MEDIUM
9,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
11,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
8,23,MEDIUM
8,23,MEDIUM
8,23,MEDIUM
8,23,MEDIUM
10,23,MEDIUM
8,23,MEDIUM
8,23,MEDIUM
8,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
8,23,MEDIUM
8,23,MEDIUM
8,23,MEDIUM
8,23,MEDIUM
8,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
10,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
10,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
10,23,MEDIUM
11,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
9,23,MEDIUM
8,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
10,23,MEDIUM
9,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
10,23,MEDIUM
8,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
10,23,MEDIUM
8,23,MEDIUM
8,23,MEDIUM
8,23,MEDIUM
7,23,MEDIUM
7,23,MEDIUM
7,23,MEDIUM
7,23,MEDIUM
8,23,MEDIUM
7,23,MEDIUM
6,23,MEDIUM
7,23,MEDIUM
8,23,MEDIUM
8,23,MEDIUM
8,23,LOW
9,23,LOW
9,23,LOW
8,23,LOW
8,23,LOW
8,23,LOW
10,23,LOW
9,23,LOW
9,23,LOW
10,23,MEDIUM
8,23,MEDIUM
10,23,MEDIUM
9,23,MEDIUM
11,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
12,23,MEDIUM
11,23,MEDIUM
11,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
10,23,MEDIUM
11,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
7,23,MEDIUM
8,23,MEDIUM
8,23,MEDIUM
7,23,MEDIUM
8,23,MEDIUM
9,23,MEDIUM
10,23,MEDIUM
8,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
7,23,MEDIUM
9,23,MEDIUM
8,23,MEDIUM
8,23,MEDIUM
8,23,MEDIUM
9,23,MEDIUM
8,23,MEDIUM
8,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
10,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
8,23,MEDIUM
9,23,MEDIUM
8,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
10,23,MEDIUM
9,23,MEDIUM
10,23,MEDIUM
9,23,MEDIUM
10,23,MEDIUM
13,23,MEDIUM
12,23,MEDIUM
12,23,MEDIUM
11,23,MEDIUM
11,23,MEDIUM
11,23,MEDIUM
9,23,MEDIUM
10,23,MEDIUM
11,23,MEDIUM
11,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
10,23,MEDIUM
11,23,MEDIUM
13,23,MEDIUM
13,23,MEDIUM
13,23,MEDIUM
11,23,MEDIUM
12,23,MEDIUM
12,23,MEDIUM
12,23,MEDIUM
11,23,MEDIUM
12,23,MEDIUM
12,23,MEDIUM
12,23,MEDIUM
12,23,MEDIUM
13,23,MEDIUM
12,23,MEDIUM
11,23,MEDIUM
11,23,MEDIUM
11,23,MEDIUM
11,23,MEDIUM
11,23,MEDIUM
11,23,MEDIUM
11,23,MEDIUM
12,23,MEDIUM
12,23,MEDIUM
13,23,MEDIUM
13,23,MEDIUM
11,23,MEDIUM
11,23,MEDIUM
11,23,MEDIUM
11,23,MEDIUM
12,23,MEDIUM
11,23,MEDIUM
11,23,MEDIUM
12,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
10,23,MEDIUM
11,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
11,23,MEDIUM
9,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
9,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
9,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
8,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
10,23,MEDIUM
11,23,MEDIUM
10,23,MEDIUM
11,23,MEDIUM
11,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
10,23,MEDIUM
11,23,MEDIUM
11,23,MEDIUM
11,23,MEDIUM
12,23,MEDIUM
11,23,MEDIUM
11,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
8,23,MEDIUM
8,23,MEDIUM
8,23,MEDIUM
9,23,MEDIUM
10,23,MEDIUM
8,23,MEDIUM
9,23,MEDIUM
8,23,MEDIUM
9,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
9,23,MEDIUM
8,23,MEDIUM
8,23,MEDIUM
9,23,MEDIUM
8,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
8,23,MEDIUM
7,23,MEDIUM
6,23,MEDIUM
7,23,MEDIUM
7,23,MEDIUM
7,23,MEDIUM
7,23,MEDIUM
8,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
8,23,MEDIUM
9,23,MEDIUM
8,23,MEDIUM
9,23,MEDIUM
8,23,MEDIUM
7,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
8,23,MEDIUM
8,23,MEDIUM
8,23,MEDIUM
9,23,MEDIUM
8,23,MEDIUM
8,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
10,23,MEDIUM
9,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
9,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
8,23,MEDIUM
9,23,MEDIUM
7,23,MEDIUM
9,23,MEDIUM
10,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
11,23,MEDIUM
9,23,MEDIUM
11,23,MEDIUM
10,23,MEDIUM
9,23,MEDIUM
8,23,MEDIUM
10,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
11,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
11,23,MEDIUM
9,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
9,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
8,23,MEDIUM
8,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
8,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
8,23,MEDIUM
8,23,MEDIUM
8,23,MEDIUM
8,23,MEDIUM
8,23,MEDIUM
8,23,MEDIUM
8,23,MEDIUM
8,23,MEDIUM
8,23,MEDIUM
8,23,MEDIUM
8,23,MEDIUM
8,23,MEDIUM
8,23,MEDIUM
8,23,MEDIUM
8,23,MEDIUM
8,23,MEDIUM
8,23,MEDIUM
8,23,MEDIUM
8,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
11,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
9,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
11,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
11,23,MEDIUM
11,23,MEDIUM
10,23,MEDIUM
9,23,MEDIUM
10,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
11,23,MEDIUM
11,23,MEDIUM
11,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
11,23,MEDIUM
11,23,MEDIUM
11,23,MEDIUM
11,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
11,23,MEDIUM
11,23,MEDIUM
9,23,MEDIUM
11,23,MEDIUM
10,23,MEDIUM
12,23,MEDIUM
11,23,MEDIUM
12,23,MEDIUM
11,23,MEDIUM
10,23,MEDIUM
12,23,MEDIUM
11,23,MEDIUM
11,23,MEDIUM
10,23,MEDIUM
9,23,MEDIUM
11,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
11,23,MEDIUM
11,23,MEDIUM
11,23,MEDIUM
11,23,MEDIUM
10,23,MEDIUM
11,23,MEDIUM
11,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
11,23,MEDIUM
10,23,MEDIUM
11,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
10,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
10,23,MEDIUM
11,23,MEDIUM
11,23,MEDIUM
10,23,MEDIUM
11,23,MEDIUM
12,23,MEDIUM
10,23,MEDIUM
9,23,MEDIUM
12,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
12,23,MEDIUM
11,23,MEDIUM
11,23,MEDIUM
11,23,MEDIUM
11,23,MEDIUM
11,23,MEDIUM
11,23,MEDIUM
11,23,MEDIUM
9,23,MEDIUM
11,23,MEDIUM
12,23,MEDIUM
12,23,MEDIUM
10,23,MEDIUM
12,23,MEDIUM
12,23,MEDIUM
12,23,MEDIUM
10,23,MEDIUM
11,23,MEDIUM
13,23,MEDIUM
12,23,MEDIUM
12,23,MEDIUM
14,23,MEDIUM
11,23,MEDIUM
13,23,MEDIUM
11,23,MEDIUM
11,23,MEDIUM
13,23,MEDIUM
10,23,MEDIUM
11,23,MEDIUM
13,23,MEDIUM
13,23,MEDIUM
12,23,MEDIUM
12,23,MEDIUM
14,23,HIGH
13,23,HIGH
12,23,HIGH
11,23,HIGH
12,23,HIGH
14,23,HIGH
14,23,HIGH
12,23,HIGH
13,23,HIGH
14,23,HIGH
11,23,HIGH
12,23,HIGH
12,23,HIGH
12,23,HIGH
10,23,HIGH
11,23,HIGH
10,23,HIGH
12,23,HIGH
12,23,HIGH
11,23,HIGH
11,23,MEDIUM
10,23,MEDIUM
11,23,MEDIUM
11,23,MEDIUM
11,23,MEDIUM
11,23,MEDIUM
11,23,MEDIUM
11,23,MEDIUM
11,23,MEDIUM
9,23,MEDIUM
10,23,MEDIUM
11,23,MEDIUM
9,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
11,23,MEDIUM
12,23,MEDIUM
11,23,MEDIUM
11,23,MEDIUM
11,23,MEDIUM
13,23,MEDIUM
13,23,MEDIUM
14,23,MEDIUM
13,23,MEDIUM
13,23,MEDIUM
14,23,MEDIUM
13,23,MEDIUM
14,23,MEDIUM
14,23,MEDIUM
13,23,HIGH
14,23,HIGH
13,23,HIGH
13,23,HIGH
13,23,HIGH
14,23,HIGH
14,23,HIGH
14,23,HIGH
13,23,HIGH
14,23,HIGH
14,23,HIGH
14,23,HIGH
14,23,HIGH
14,23,HIGH
16,23,HIGH
16,23,HIGH
15,23,HIGH
14,23,HIGH
14,23,HIGH
14,23,HIGH
12,23,HIGH
12,23,HIGH
13,23,HIGH
13,23,HIGH
14,23,HIGH
14,23,HIGH
13,23,HIGH
13,23,HIGH
14,23,HIGH
13,23,HIGH
13,23,HIGH
13,23,HIGH
12,23,HIGH
12,23,HIGH
12,23,HIGH
13,23,HIGH
13,23,HIGH
14,23,HIGH
13,23,HIGH
14,23,HIGH
15,23,HIGH
14,23,HIGH
13,23,HIGH
13,23,HIGH
13,23,HIGH
13,23,HIGH
13,23,HIGH
14,23,HIGH
13,23,HIGH
13,23,HIGH
13,23,HIGH
14,23,HIGH
15,23,HIGH
14,23,HIGH
14,23,HIGH
14,23,HIGH
14,23,HIGH
16,23,HIGH
14,23,HIGH
13,23,HIGH
14,23,HIGH
13,23,HIGH
13,23,HIGH
13,23,HIGH
13,23,HIGH
14,23,HIGH
14,23,HIGH
12,23,HIGH
11,23,HIGH
13,23,HIGH
11,23,HIGH
11,23,HIGH
12,23,HIGH
12,23,HIGH
12,23,HIGH
12,23,HIGH
11,23,HIGH
8,23,HIGH
8,23,HIGH
9,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
8,23,MEDIUM
8,23,MEDIUM
8,23,MEDIUM
8,23,MEDIUM
10,23,MEDIUM
9,23,MEDIUM
8,23,MEDIUM
8,23,MEDIUM
8,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
9,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
8,23,MEDIUM
8,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
10,23,MEDIUM
12,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
8,23,MEDIUM
8,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
8,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
9,23,MEDIUM
10,23,MEDIUM
11,23,MEDIUM
10,23,MEDIUM
11,23,MEDIUM
11,23,MEDIUM
12,23,MEDIUM
11,23,MEDIUM
11,23,MEDIUM
11,23,MEDIUM
11,23,MEDIUM
12,23,MEDIUM
12,23,MEDIUM
12,23,MEDIUM
12,23,MEDIUM
12,23,MEDIUM
12,23,MEDIUM
11,23,MEDIUM
11,23,MEDIUM
11,23,MEDIUM
11,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
11,23,MEDIUM
11,23,MEDIUM
10,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
11,23,MEDIUM
11,23,MEDIUM
11,23,MEDIUM
13,23,MEDIUM
13,23,MEDIUM
13,23,MEDIUM
13,23,MEDIUM
12,23,MEDIUM
13,23,MEDIUM
13,23,MEDIUM
13,23,MEDIUM
12,23,MEDIUM
12,23,MEDIUM
12,23,MEDIUM
12,23,MEDIUM
10,23,MEDIUM
11,23,MEDIUM
12,23,MEDIUM
11,23,MEDIUM
13,23,HIGH
11,23,HIGH
10,23,HIGH
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
11,23,MEDIUM
8,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
8,23,MEDIUM
8,23,MEDIUM
10,23,MEDIUM
9,23,MEDIUM
8,23,MEDIUM
9,23,MEDIUM
8,23,MEDIUM
8,23,MEDIUM
8,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
10,23,MEDIUM
9,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
11,23,MEDIUM
9,23,MEDIUM
10,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
9,23,MEDIUM
10,23,MEDIUM
8,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
10,23,MEDIUM
8,23,MEDIUM
10,23,MEDIUM
9,23,MEDIUM
8,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
8,23,MEDIUM
9,23,MEDIUM
12,23,MEDIUM
10,23,MEDIUM
11,23,MEDIUM
9,23,MEDIUM
12,23,MEDIUM
11,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
11,23,MEDIUM
12,23,MEDIUM
12,23,MEDIUM
11,23,MEDIUM
12,23,MEDIUM
12,23,MEDIUM
11,23,MEDIUM
11,23,MEDIUM
13,23,MEDIUM
12,23,MEDIUM
10,23,MEDIUM
11,23,MEDIUM
11,23,MEDIUM
12,23,MEDIUM
11,23,MEDIUM
11,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
10,23,MEDIUM
11,23,MEDIUM
11,23,MEDIUM
11,23,MEDIUM
13,23,MEDIUM
11,23,MEDIUM
12,23,MEDIUM
12,23,MEDIUM
14,23,MEDIUM
11,23,MEDIUM
12,23,MEDIUM
13,23,MEDIUM
13,23,MEDIUM
13,23,MEDIUM
13,23,MEDIUM
14,23,MEDIUM
14,23,MEDIUM
14,23,HIGH
12,23,HIGH
13,23,HIGH
13,23,HIGH
13,23,HIGH
13,23,HIGH
11,23,HIGH
13,23,HIGH
13,23,HIGH
15,23,HIGH
16,23,HIGH
14,23,HIGH
13,23,HIGH
16,23,HIGH
16,23,HIGH
15,23,HIGH
14,23,HIGH
15,23,HIGH
15,23,HIGH
16,23,HIGH
17,23,HIGH
16,23,HIGH
15,23,HIGH
13,23,HIGH
12,23,HIGH
13,23,HIGH
12,23,HIGH
14,23,HIGH
14,23,HIGH
14,23,HIGH
14,23,HIGH
13,23,HIGH
13,23,HIGH
12,23,HIGH
13,23,HIGH
13,23,HIGH
13,23,HIGH
14,23,HIGH
12,23,HIGH
12,23,HIGH
13,23,HIGH
13,23,HIGH
11,23,HIGH
12,23,HIGH
12,23,HIGH
12,23,HIGH
11,23,HIGH
12,23,HIGH
10,23,HIGH
11,23,HIGH
11,23,HIGH
12,23,HIGH
11,23,HIGH
12,23,HIGH
13,23,HIGH
15,23,HIGH
14,23,HIGH
13,23,HIGH
12,23,HIGH
12,23,HIGH
12,23,HIGH
13,23,HIGH
14,23,HIGH
13,23,HIGH
12,23,HIGH
13,23,HIGH
12,23,HIGH
11,23,HIGH
12,23,HIGH
13,23,HIGH
15,23,HIGH
13,23,HIGH
12,23,HIGH
12,23,HIGH
13,23,HIGH
12,23,HIGH
12,23,HIGH
12,23,HIGH
12,23,HIGH
12,23,HIGH
12,23,HIGH
12,23,HIGH
12,23,HIGH
12,23,HIGH
12,23,HIGH
12,23,HIGH
12,23,HIGH
14,23,HIGH
12,23,HIGH
13,23,HIGH
13,23,HIGH
14,23,HIGH
12,23,HIGH
12,23,HIGH
11,23,HIGH
11,23,HIGH
10,23,HIGH
10,23,HIGH
11,23,MEDIUM
12,23,MEDIUM
11,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
12,23,MEDIUM
12,23,MEDIUM
11,23,MEDIUM
11,23,MEDIUM
11,23,MEDIUM
10,23,MEDIUM
9,23,MEDIUM
10,23,MEDIUM
11,23,MEDIUM
10,23,MEDIUM
8,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
11,23,MEDIUM
9,23,MEDIUM
8,23,MEDIUM
8,23,MEDIUM
8,23,MEDIUM
7,23,MEDIUM
8,23,MEDIUM
7,23,MEDIUM
7,23,MEDIUM
10,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
8,23,MEDIUM
7,23,MEDIUM
7,23,MEDIUM
9,23,MEDIUM
8,23,MEDIUM
9,23,MEDIUM
8,23,MEDIUM
8,23,MEDIUM
8,23,MEDIUM
8,23,MEDIUM
8,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
8,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
10,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
8,23,MEDIUM
9,23,MEDIUM
10,23,MEDIUM
10,23,MEDIUM
9,23,MEDIUM
8,23,MEDIUM
8,23,MEDIUM
8,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
9,23,MEDIUM
8,23,MEDIUM
8,23,MEDIUM
9,23,MEDIUM
8,23,MEDIUM
8,23,MEDIUM
9,23,MEDIUM
8,23,MEDIUM
9,23,MEDIUM
8,23,MEDIUM
8,23,MEDIUM
8,23,MEDIUM
8,23,MEDIUM
8,23,MEDIUM
8,23,MEDIUM
8,23,MEDIUM
8,23,MEDIUM
